timestamp,side,fill_price,fill_qty,realized_pnl,position,pnl,security
2025-04-14 10:09:57,buy,5.06,1200,0,1200,0,SALIK
2025-04-14 10:09:57,buy,5.06,14000,0,15200,0,SALIK
2025-04-14 10:11:12,sell,5.07,0,152,0,152,SALIK
2025-04-14 10:17:07,buy,5.07,1000,0,1000,152,SALIK
2025-04-14 10:40:20,sell,5.08,13945,10,-13945,162,SALIK
2025-04-14 10:40:25,sell,5.08,255,0,-14200,162,SALIK
2025-04-14 10:41:57,buy,5.09,0,-32,-10958,130,SALIK
2025-04-14 10:45:47,sell,5.09,2255,0,-13213,130,SALIK
2025-04-14 10:47:30,buy,5.08,0,4,-10832,134,SALIK
2025-04-14 10:47:30,buy,5.08,0,1,-10213,135,SALIK
2025-04-14 10:47:41,buy,5.08,0,6,-6814,141,SALIK
2025-04-14 10:47:41,buy,5.08,0,5,-3929,145,SALIK
2025-04-14 10:47:41,buy,5.08,0,2,-2806,147,SALIK
2025-04-14 10:47:41,buy,5.08,1987,5,1987,152,SALIK
2025-04-14 10:55:29,sell,5.08,394,0,-394,152,SALIK
2025-04-14 10:55:30,sell,5.08,4018,0,-4412,152,SALIK
2025-04-14 10:55:30,sell,5.08,2885,0,-7297,152,SALIK
2025-04-14 10:55:30,sell,5.08,1123,0,-8420,152,SALIK
2025-04-14 10:55:30,sell,5.08,4617,0,-13037,152,SALIK
2025-04-14 10:55:33,sell,5.08,176,0,-13213,152,SALIK
2025-04-14 10:57:04,sell,5.08,15200,0,-28413,152,SALIK
2025-04-14 11:00:08,buy,5.08,0,0,-28042,152,SALIK
2025-04-14 11:00:16,buy,5.08,0,0,-28035,152,SALIK
2025-04-14 11:00:16,buy,5.08,0,0,-28019,152,SALIK
2025-04-14 11:00:28,buy,5.08,0,0,-27928,152,SALIK
2025-04-14 11:00:28,buy,5.08,0,0,-27903,152,SALIK
2025-04-14 11:00:29,buy,5.08,0,0,-13213,152,SALIK
2025-04-14 11:00:38,sell,5.09,1000,0,-14213,152,SALIK
2025-04-14 11:00:42,sell,5.09,1381,0,-15594,152,SALIK
2025-04-14 11:01:25,buy,5.08,0,7,-10927,159,SALIK
2025-04-14 11:02:53,sell,5.08,15200,0,-26127,159,SALIK
2025-04-14 11:07:02,sell,5.08,4273,0,-30400,159,SALIK
2025-04-14 12:22:59,buy,5.08,0,8,-15200,168,SALIK
2025-04-14 13:34:18,sell,5.09,2960,0,-18160,168,SALIK
2025-04-14 13:43:40,buy,5.09,0,-44,-12636,124,SALIK
2025-04-14 13:43:40,buy,5.09,0,-17,-10497,107,SALIK
2025-04-14 13:43:40,buy,5.09,0,-60,-2960,47,SALIK
2025-04-14 13:46:25,buy,5.08,0,6,-269,53,SALIK
2025-04-14 13:46:25,buy,5.08,2028,1,2028,54,SALIK
2025-04-14 13:46:25,buy,5.08,10212,0,12240,54,SALIK
2025-04-14 14:08:18,sell,5.08,2960,0,-2960,54,SALIK
2025-04-14 14:25:29,sell,5.09,1089,0,-4049,54,SALIK
2025-04-14 14:25:29,sell,5.09,352,0,-4401,54,SALIK
2025-04-14 14:25:29,sell,5.09,13759,0,-18160,54,SALIK
2025-04-14 14:31:25,sell,5.1,6934,0,-25094,54,SALIK
2025-04-14 14:31:45,sell,5.11,4103,0,-29197,54,SALIK
2025-04-14 14:31:45,sell,5.11,1203,0,-30400,54,SALIK
2025-04-14 14:36:40,buy,5.11,0,-231,-15200,-178,SALIK
2025-04-14 14:41:31,buy,5.1,0,-35,-8486,-212,SALIK
2025-04-14 14:41:31,buy,5.1,0,-10,-6642,-222,SALIK
2025-04-14 14:41:31,buy,5.1,0,-29,-1025,-251,SALIK
2025-04-14 14:41:31,buy,5.1,0,-5,0,-257,SALIK
2025-04-15 10:05:23,buy,5.08,100,0,100,-257,SALIK
2025-04-15 10:05:23,buy,5.08,135,0,235,-257,SALIK
2025-04-15 10:05:23,buy,5.08,292,0,527,-257,SALIK
2025-04-15 10:05:23,buy,5.08,200,0,727,-257,SALIK
2025-04-15 10:05:23,buy,5.08,17,0,744,-257,SALIK
2025-04-15 10:05:23,buy,5.08,2204,0,2948,-257,SALIK
2025-04-15 10:05:23,buy,5.08,293,0,3241,-257,SALIK
2025-04-15 10:05:23,buy,5.08,1410,0,4651,-257,SALIK
2025-04-15 10:05:23,buy,5.08,5886,0,10537,-257,SALIK
2025-04-15 10:05:23,buy,5.08,295,0,10832,-257,SALIK
2025-04-15 10:05:23,buy,5.08,4368,0,15200,-257,SALIK
2025-04-15 10:07:41,buy,5.07,15200,0,30400,-257,SALIK
2025-04-15 10:11:20,sell,5.08,0,76,15200,-181,SALIK
2025-04-15 11:05:38,sell,5.08,0,5,14194,-176,SALIK
2025-04-15 11:05:38,sell,5.08,0,1,14084,-175,SALIK
2025-04-15 11:05:38,sell,5.08,0,70,0,-105,SALIK
2025-04-15 11:30:37,sell,5.1,4865,0,-4865,-105,SALIK
2025-04-15 11:30:37,sell,5.1,32,0,-4897,-105,SALIK
2025-04-15 11:30:37,sell,5.1,1000,0,-5897,-105,SALIK
2025-04-15 11:30:37,sell,5.1,50,0,-5947,-105,SALIK
2025-04-15 11:30:37,sell,5.1,9253,0,-15200,-105,SALIK
2025-04-15 11:36:32,buy,5.08,0,304,0,199,SALIK
2025-04-15 11:38:43,sell,5.1,6770,0,-6770,199,SALIK
2025-04-15 11:38:43,sell,5.1,1000,0,-7770,199,SALIK
2025-04-15 11:38:43,sell,5.1,7430,0,-15200,199,SALIK
2025-04-15 11:46:41,buy,5.1,0,0,-11337,199,SALIK
2025-04-15 11:46:41,buy,5.1,0,0,-9793,199,SALIK
2025-04-15 11:46:41,buy,5.1,0,0,-8427,199,SALIK
2025-04-15 11:46:41,buy,5.1,0,0,-7647,199,SALIK
2025-04-15 11:46:41,buy,5.1,0,0,-7452,199,SALIK
2025-04-15 11:46:41,buy,5.1,0,0,-6168,199,SALIK
2025-04-15 11:55:48,buy,5.1,9032,0,9032,199,SALIK
2025-04-15 11:55:58,sell,5.11,0,28,6197,228,SALIK
2025-04-15 11:56:07,sell,5.12,0,30,4677,258,SALIK
2025-04-15 11:56:29,buy,5.1,4404,0,9081,258,SALIK
2025-04-15 11:56:41,buy,5.09,10796,0,19877,258,SALIK
2025-04-15 12:04:21,buy,5.1,10523,0,30400,258,SALIK
2025-04-15 12:26:55,sell,5.12,0,26,29292,284,SALIK
2025-04-15 12:26:57,sell,5.12,0,7,28985,291,SALIK
2025-04-15 12:27:03,sell,5.12,0,118,23985,409,SALIK
2025-04-15 12:27:03,sell,5.12,0,104,19561,513,SALIK
2025-04-15 12:27:03,sell,5.12,0,14,18985,527,SALIK
2025-04-15 12:27:05,sell,5.12,0,52,16793,579,SALIK
2025-04-15 12:27:05,sell,5.12,0,29,15567,607,SALIK
2025-04-15 12:27:06,sell,5.12,0,9,15200,616,SALIK
2025-04-15 12:27:41,buy,5.12,15200,0,30400,616,SALIK
2025-04-15 12:27:46,sell,5.13,0,3,30280,619,SALIK
2025-04-15 12:27:54,sell,5.12,0,178,15200,796,SALIK
2025-04-15 12:28:25,buy,5.12,5829,0,21029,796,SALIK
2025-04-15 12:28:25,buy,5.12,9371,0,30400,796,SALIK
2025-04-15 12:44:48,sell,5.12,0,50,21916,846,SALIK
2025-04-15 12:44:49,sell,5.11,0,0,21820,846,SALIK
2025-04-15 12:44:49,sell,5.11,0,-10,19435,836,SALIK
2025-04-15 12:44:49,sell,5.11,0,-17,15200,819,SALIK
2025-04-15 12:44:52,buy,5.11,8484,0,23684,819,SALIK
2025-04-15 12:45:32,buy,5.11,6716,0,30400,819,SALIK
2025-04-15 12:45:39,sell,5.12,0,121,15200,939,SALIK
2025-04-15 12:46:25,buy,5.11,15200,0,30400,939,SALIK
2025-04-15 13:11:36,sell,5.09,0,-43,28369,897,SALIK
2025-04-15 13:47:41,buy,5.08,2031,0,30400,897,SALIK
2025-04-15 14:01:48,sell,5.1,0,-42,25655,854,SALIK
2025-04-15 14:02:01,sell,5.09,0,-158,17315,696,SALIK
2025-04-15 14:02:01,sell,5.09,0,-40,15200,656,SALIK
2025-04-15 14:13:45,buy,5.09,15200,0,30400,656,SALIK
2025-04-15 14:15:37,sell,5.11,0,16,28900,672,SALIK
2025-04-15 14:15:40,sell,5.11,0,144,15200,816,SALIK
2025-04-15 14:16:30,sell,5.12,0,31,13700,847,SALIK
2025-04-15 14:16:42,sell,5.11,0,60,8044,906,SALIK
2025-04-15 14:55:00,sell,5.08,0,-157,0,750,SALIK
2025-04-16 10:15:00,buy,5.07,374,0,374,750,SALIK
2025-04-16 10:15:00,buy,5.07,32,0,406,750,SALIK
2025-04-16 10:15:01,buy,5.07,78,0,484,750,SALIK
2025-04-16 10:15:01,buy,5.07,22,0,506,750,SALIK
2025-04-16 10:15:01,buy,5.07,41,0,547,750,SALIK
2025-04-16 10:15:01,buy,5.07,40,0,587,750,SALIK
