timestamp,side,fill_price,fill_qty,realized_pnl,position,pnl,security
2025-04-14 10:10:51,buy,16.68,34,0,34,0,EAND
2025-04-14 10:10:51,buy,16.68,299,0,333,0,EAND
2025-04-14 10:10:51,buy,16.68,59,0,392,0,EAND
2025-04-14 10:10:51,buy,16.68,5,0,397,0,EAND
2025-04-14 10:10:51,buy,16.68,50,0,447,0,EAND
2025-04-14 10:10:51,buy,16.68,777,0,1224,0,EAND
2025-04-14 10:10:51,buy,16.68,100,0,1324,0,EAND
2025-04-14 10:10:51,buy,16.68,776,0,2100,0,EAND
2025-04-14 10:11:35,sell,16.7,0,13,1430,13,EAND
2025-04-14 10:13:29,sell,16.7,0,29,0,42,EAND
2025-04-14 10:25:14,buy,16.62,822,0,822,42,EAND
2025-04-14 10:25:14,buy,16.62,1278,0,2100,42,EAND
2025-04-14 10:29:03,buy,16.54,58,0,2158,42,EAND
2025-04-14 10:29:03,buy,16.54,194,0,2352,42,EAND
2025-04-14 10:29:04,buy,16.54,983,0,3335,42,EAND
2025-04-14 10:29:05,buy,16.52,27,0,3362,42,EAND
2025-04-14 10:29:05,buy,16.52,357,0,3719,42,EAND
2025-04-14 10:29:05,buy,16.52,481,0,4200,42,EAND
2025-04-14 10:34:11,sell,16.58,0,2,3704,44,EAND
2025-04-14 10:34:13,sell,16.58,0,3,3095,47,EAND
2025-04-14 10:34:27,sell,16.6,0,24,2100,71,EAND
2025-04-14 10:37:12,buy,16.6,1011,0,3111,71,EAND
2025-04-14 10:38:06,buy,16.58,400,0,3511,71,EAND
2025-04-14 10:38:06,buy,16.58,689,0,4200,71,EAND
2025-04-14 10:43:36,sell,16.62,0,23,3587,93,EAND
2025-04-14 10:43:36,sell,16.62,0,3,3515,96,EAND
2025-04-14 10:46:11,buy,16.6,172,0,3687,96,EAND
2025-04-14 10:49:16,buy,16.6,30,0,3717,96,EAND
2025-04-14 10:59:33,buy,16.58,200,0,3917,96,EAND
2025-04-14 11:00:09,buy,16.58,2,0,3919,96,EAND
2025-04-14 11:00:33,buy,16.58,6,0,3925,96,EAND
2025-04-14 11:00:37,buy,16.58,3,0,3928,96,EAND
2025-04-14 11:00:52,buy,16.58,85,0,4013,96,EAND
2025-04-14 11:01:14,buy,16.58,187,0,4200,96,EAND
2025-04-14 11:01:47,sell,16.58,0,-2,3604,94,EAND
2025-04-14 11:02:40,sell,16.58,0,-5,2100,89,EAND
2025-04-14 11:05:04,buy,16.54,362,0,2462,89,EAND
2025-04-14 11:05:11,sell,16.58,0,2,1810,91,EAND
2025-04-14 11:05:35,sell,16.58,0,4,362,96,EAND
2025-04-14 11:05:50,buy,16.56,1183,0,1545,96,EAND
2025-04-14 11:07:18,buy,16.56,377,0,1922,96,EAND
2025-04-14 11:07:26,buy,16.56,178,0,2100,96,EAND
2025-04-14 11:10:17,sell,16.56,0,-3,1029,93,EAND
2025-04-14 11:10:17,sell,16.56,0,-3,0,90,EAND
2025-04-14 11:13:42,sell,16.58,196,0,-196,90,EAND
2025-04-14 11:14:52,sell,16.6,1107,0,-1303,90,EAND
2025-04-14 11:14:57,sell,16.6,797,0,-2100,90,EAND
2025-04-14 11:19:47,buy,16.6,0,-3,-278,86,EAND
2025-04-14 11:19:47,buy,16.6,0,0,-81,86,EAND
2025-04-14 11:20:06,sell,16.62,1107,0,-1188,86,EAND
2025-04-14 11:20:28,sell,16.6,993,0,-2181,86,EAND
2025-04-14 11:20:28,buy,16.6,0,1,-2100,87,EAND
2025-04-14 11:25:06,sell,16.62,2100,0,-4200,87,EAND
2025-04-14 11:33:37,buy,16.58,0,70,-2198,157,EAND
2025-04-14 11:33:37,buy,16.58,0,3,-2100,160,EAND
2025-04-14 11:33:39,sell,16.6,117,0,-2217,160,EAND
2025-04-14 11:33:39,sell,16.6,133,0,-2350,160,EAND
2025-04-14 11:33:48,sell,16.62,1752,0,-4102,160,EAND
2025-04-14 11:36:03,buy,16.62,0,-2,-3690,159,EAND
2025-04-14 11:38:10,sell,16.66,510,0,-4200,159,EAND
