timestamp,side,fill_price,fill_qty,realized_pnl,position,pnl
2025-04-14 10:08:30,sell,1.34,98700,0.0,-98700,0.0
2025-04-14 10:24:40,buy,1.33,0,200.00000000000017,-78700,200.00000000000017
2025-04-14 10:24:40,buy,1.33,17800,787.0000000000007,17800,987.0000000000009
2025-04-14 11:34:23,buy,1.32,1854,0.0,19654,987.0000000000009
2025-04-14 11:35:25,buy,1.32,7576,0.0,27230,987.0000000000009
2025-04-14 11:37:01,buy,1.31,4000,0.0,31230,987.0000000000009
2025-04-14 11:37:01,buy,1.31,12479,0.0,43709,987.0000000000009
2025-04-14 11:37:01,buy,1.31,750,0.0,44459,987.0000000000009
2025-04-14 11:37:01,buy,1.31,280,0.0,44739,987.0000000000009
2025-04-14 11:37:01,buy,1.31,32491,0.0,77230,987.0000000000009
2025-04-14 11:37:01,buy,1.32,7958,0.0,85188,987.0000000000009
2025-04-14 12:03:52,sell,1.32,31312,321.99999999999767,-31312,1308.9999999999986
2025-04-14 12:28:28,sell,1.33,29432,0.0,-60744,1308.9999999999986
2025-04-14 12:28:28,sell,1.33,20419,0.0,-81163,1308.9999999999986
2025-04-14 12:28:28,sell,1.33,19418,0.0,-100581,1308.9999999999986
2025-04-14 12:29:13,sell,1.33,3850,0.0,-104431,1308.9999999999986
2025-04-14 12:33:57,buy,1.33,0,-132.4638132355339,-60252,1176.5361867644647
2025-04-14 12:33:57,buy,1.33,0,-52.88178261244283,-42615,1123.654404152022
2025-04-14 12:33:57,buy,1.33,0,-85.53374227959156,-14088,1038.1206618724304
2025-04-14 12:43:10,sell,1.34,20,0.0,-14108,1038.1206618724304
2025-04-14 12:50:12,buy,1.33,0,-28.45224266784549,-4560,1009.668419204585
2025-04-14 12:50:13,buy,1.33,0,-6.940225510411828,-2231,1002.7281936941732
2025-04-14 12:50:13,buy,1.33,6187,-6.648193694172946,6187,996.0800000000003
2025-04-14 12:50:28,buy,1.33,96205,0.0,102392,996.0800000000003
2025-04-14 13:19:11,buy,1.33,1738,0.0,104130,996.0800000000003
2025-04-14 13:19:11,buy,1.33,3483,0.0,107613,996.0800000000003
2025-04-14 13:19:55,buy,1.32,21074,0.0,128687,996.0800000000003
