timestamp,side,fill_price,fill_qty,realized_pnl,position,pnl,security
2025-04-14 10:07:10,buy,19.5,422,0.0,422,0.0,EMIRATES
2025-04-14 10:07:10,buy,19.5,543,0.0,965,0.0,EMIRATES
2025-04-14 10:07:10,buy,19.5,528,0.0,1493,0.0,EMIRATES
2025-04-14 10:10:00,sell,19.65,0,149.0999999999986,499,149.0999999999986,EMIRATES
2025-04-14 10:10:00,sell,19.65,1483,74.84999999999928,-1483,223.94999999999789,EMIRATES
2025-04-14 10:10:00,sell,19.65,424,0.0,-1907,223.94999999999789,EMIRATES
2025-04-14 10:16:57,buy,19.7,0,-27.200000000000387,-1363,196.7499999999975,EMIRATES
2025-04-14 10:16:57,buy,19.7,1493,-68.15000000000097,1493,128.59999999999653,EMIRATES
2025-04-14 10:17:25,sell,19.65,0,-46.90000000000067,555,81.69999999999587,EMIRATES
2025-04-14 10:17:25,sell,19.65,504,-27.750000000000394,-504,53.94999999999547,EMIRATES
2025-04-14 10:17:25,sell,19.65,349,0.0,-853,53.94999999999547,EMIRATES
2025-04-14 10:17:26,sell,19.65,1054,0.0,-1907,53.94999999999547,EMIRATES
2025-04-14 10:26:06,buy,19.6,0,15.149999999999139,-1604,69.09999999999461,EMIRATES
2025-04-14 10:26:06,buy,19.6,0,25.899999999998528,-1086,94.99999999999314,EMIRATES
2025-04-14 10:26:09,buy,19.6,0,27.499999999998437,-536,122.49999999999157,EMIRATES
2025-04-14 10:26:09,buy,19.6,1493,26.799999999998477,1493,149.29999999999006,EMIRATES
2025-04-14 10:26:28,sell,19.5,479,-149.30000000000211,-479,-1.2050804798491299e-11,EMIRATES
2025-04-14 10:26:28,sell,19.5,1428,0.0,-1907,-1.2050804798491299e-11,EMIRATES
2025-04-14 10:39:15,sell,19.55,3400,0.0,-5307,-1.2050804798491299e-11,EMIRATES
2025-04-14 10:46:52,sell,19.65,1493,0.0,-6800,-1.2050804798491299e-11,EMIRATES
2025-04-14 10:52:43,buy,19.6,0,-143.02499999999796,-3400,-143.02500000001,EMIRATES
2025-04-14 10:53:54,sell,19.6,884,0.0,-4284,-143.02500000001,EMIRATES
2025-04-14 10:53:54,sell,19.6,2498,0.0,-6782,-143.02500000001,EMIRATES
2025-04-14 10:53:54,sell,19.6,18,0.0,-6800,-143.02500000001,EMIRATES
2025-04-14 11:04:51,buy,19.6,0,-5.468602941177778,-6540,-148.4936029411878,EMIRATES
2025-04-14 11:04:51,buy,19.6,0,-38.67984926471513,-4701,-187.17345220590292,EMIRATES
2025-04-14 11:04:51,buy,19.6,0,-27.36404779412419,-3400,-214.5375000000271,EMIRATES
2025-04-14 11:08:51,sell,19.6,569,0.0,-3969,-214.5375000000271,EMIRATES
2025-04-14 11:08:51,sell,19.6,574,0.0,-4543,-214.5375000000271,EMIRATES
2025-04-14 11:13:28,sell,19.6,7,0.0,-4550,-214.5375000000271,EMIRATES
2025-04-14 11:13:28,sell,19.6,656,0.0,-5206,-214.5375000000271,EMIRATES
2025-04-14 11:13:28,sell,19.6,613,0.0,-5819,-214.5375000000271,EMIRATES
2025-04-14 11:13:28,sell,19.6,773,0.0,-6592,-214.5375000000271,EMIRATES
2025-04-14 11:13:28,sell,19.6,2,0.0,-6594,-214.5375000000271,EMIRATES
2025-04-14 11:13:30,sell,19.6,206,0.0,-6800,-214.5375000000271,EMIRATES
2025-04-14 11:28:58,buy,19.6,0,-1.9876268382357694,-6611,-216.52512683826288,EMIRATES
2025-04-14 11:30:43,buy,19.6,0,-3.922670955883291,-6238,-220.44779779414617,EMIRATES
2025-04-14 11:30:43,buy,19.6,0,-5.373954044118932,-5727,-225.8217518382651,EMIRATES
2025-04-14 11:38:39,buy,19.6,0,-6.2468272058838465,-5133,-232.06857904414895,EMIRATES
2025-04-14 11:42:23,buy,19.6,0,-1.0516544117649573,-5033,-233.1202334559139,EMIRATES
2025-04-14 11:42:39,buy,19.65,0,-51.015446691176194,-4190,-284.1356801470901,EMIRATES
2025-04-14 11:42:46,buy,19.65,0,-1.6339466911764617,-4163,-285.76962683826656,EMIRATES
2025-04-14 11:42:46,buy,19.65,0,-111.1083749999994,-2327,-396.87800183826596,EMIRATES
2025-04-14 11:47:11,sell,19.55,788,0.0,-3115,-396.87800183826596,EMIRATES
2025-04-14 11:47:11,sell,19.55,554,0.0,-3669,-396.87800183826596,EMIRATES
2025-04-14 11:47:11,sell,19.55,271,0.0,-3940,-396.87800183826596,EMIRATES
2025-04-14 11:47:13,sell,19.55,361,0.0,-4301,-396.87800183826596,EMIRATES
2025-04-14 11:47:13,sell,19.55,1426,0.0,-5727,-396.87800183826596,EMIRATES
2025-04-14 12:03:19,sell,19.55,520,0.0,-6247,-396.87800183826596,EMIRATES
2025-04-14 12:03:19,sell,19.55,516,0.0,-6763,-396.87800183826596,EMIRATES
2025-04-14 12:03:19,sell,19.55,37,0.0,-6800,-396.87800183826596,EMIRATES
2025-04-14 12:14:39,buy,19.6,0,-124.06099908087285,-3400,-520.9390009191388,EMIRATES
2025-04-14 12:15:02,sell,19.6,1859,0.0,-5259,-520.9390009191388,EMIRATES
2025-04-14 12:15:02,sell,19.6,1541,0.0,-6800,-520.9390009191388,EMIRATES
2025-04-14 12:40:11,buy,19.7,0,-252.5697491230423,-4664,-773.5087500421812,EMIRATES
2025-04-14 12:40:11,buy,19.7,0,-149.46075041738084,-3400,-922.969500459562,EMIRATES
2025-04-14 12:40:49,sell,19.85,1002,0.0,-4402,-922.969500459562,EMIRATES
2025-04-14 12:41:23,sell,19.9,528,0.0,-4930,-922.969500459562,EMIRATES
2025-04-14 12:41:37,sell,19.9,513,0.0,-5443,-922.969500459562,EMIRATES
2025-04-14 12:41:37,sell,19.9,570,0.0,-6013,-922.969500459562,EMIRATES
2025-04-14 12:41:37,sell,19.9,104,0.0,-6117,-922.969500459562,EMIRATES
2025-04-14 12:48:54,sell,19.85,683,0.0,-6800,-922.969500459562,EMIRATES
2025-04-14 13:21:04,buy,19.85,0,-15.188979770963673,-6675,-938.1584802305257,EMIRATES
2025-04-14 13:21:04,buy,19.85,0,-0.36453551450312816,-6672,-938.5230157450288,EMIRATES
2025-04-14 13:21:04,buy,19.85,0,-162.8258631447306,-5332,-1101.3488788897594,EMIRATES
2025-04-14 13:21:04,buy,19.85,0,-118.23101853718123,-4359,-1219.5798974269405,EMIRATES
2025-04-14 13:21:04,buy,19.85,0,-26.854116235063774,-4138,-1246.4340136620044,EMIRATES
2025-04-14 13:21:04,buy,19.85,0,-34.509362039629465,-3854,-1280.9433757016338,EMIRATES
2025-04-14 13:21:04,buy,19.85,0,-55.16637452814006,-3400,-1336.109750229774,EMIRATES
2025-04-14 13:22:16,sell,19.85,635,0.0,-4035,-1336.109750229774,EMIRATES
2025-04-14 13:22:16,sell,19.85,676,0.0,-4711,-1336.109750229774,EMIRATES
2025-04-14 13:22:16,sell,19.85,574,0.0,-5285,-1336.109750229774,EMIRATES
2025-04-14 13:22:16,sell,19.85,682,0.0,-5967,-1336.109750229774,EMIRATES
2025-04-14 13:22:16,sell,19.85,833,0.0,-6800,-1336.109750229774,EMIRATES
2025-04-14 13:36:37,buy,20.1,0,-39.15524580456547,-6674,-1375.2649960343394,EMIRATES
2025-04-14 13:36:37,buy,20.1,0,-618.4042789768673,-4684,-1993.6692750112068,EMIRATES
2025-04-14 13:36:38,sell,20.1,794,0.0,-5478,-1993.6692750112068,EMIRATES
2025-04-14 13:36:51,buy,20.05,0,-276.97664309703464,-4194,-2270.6459181082414,EMIRATES
2025-04-14 13:37:14,sell,20.05,564,0.0,-4758,-2270.6459181082414,EMIRATES
2025-04-14 13:37:14,sell,20.05,506,0.0,-5264,-2270.6459181082414,EMIRATES
2025-04-14 13:37:14,sell,20.05,252,0.0,-5516,-2270.6459181082414,EMIRATES
2025-04-14 13:49:13,sell,19.95,276,0.0,-5792,-2270.6459181082414,EMIRATES
2025-04-14 13:49:13,sell,19.95,1008,0.0,-6800,-2270.6459181082414,EMIRATES
2025-04-14 13:49:45,buy,19.95,0,-29.18301382692973,-6238,-2299.828931935171,EMIRATES
2025-04-14 13:52:57,buy,19.95,0,-147.3690271189085,-3400,-2447.1979590540795,EMIRATES
2025-04-14 13:57:57,sell,20.0,816,0.0,-4216,-2447.1979590540795,EMIRATES
