timestamp,side,fill_price,fill_qty,realized_pnl,position,pnl,security
2025-04-14 10:05:25,sell,4.35,2101,0.0,-2101,0.0,ADNOCLS
2025-04-14 10:18:31,sell,4.36,4500,0.0,-6601,0.0,ADNOCLS
2025-04-14 10:22:44,buy,4.34,0,75.67717012573726,-2101,75.67717012573726,ADNOCLS
2025-04-14 10:33:29,buy,4.33,2399,56.342829874260445,2399,132.0199999999977,ADNOCLS
2025-04-14 10:45:59,buy,4.32,3865,0.0,6264,132.0199999999977,ADNOCLS
2025-04-14 10:46:00,buy,4.32,635,0.0,6899,132.0199999999977,ADNOCLS
2025-04-14 10:57:40,buy,4.3,2101,0.0,9000,132.0199999999977,ADNOCLS
2025-04-14 10:58:12,sell,4.3,0,-52.26232000000063,6096,79.75767999999708,ADNOCLS
2025-04-14 11:07:55,buy,4.31,2904,0.0,9000,79.75767999999708,ADNOCLS
2025-04-14 11:13:30,sell,4.3,0,-33.746519057778166,6811,46.011160942218915,ADNOCLS
2025-04-14 11:13:30,sell,4.3,0,-35.62732094222263,4500,10.383839999996283,ADNOCLS
2025-04-14 11:14:20,buy,4.3,4500,0.0,9000,10.383839999996283,ADNOCLS
2025-04-14 11:24:29,sell,4.34,0,22.636548684444406,8299,33.02038868444069,ADNOCLS
2025-04-14 11:24:47,buy,4.34,631,0.0,8930,33.02038868444069,ADNOCLS
2025-04-14 11:24:47,buy,4.34,70,0.0,9000,33.02038868444069,ADNOCLS
2025-04-14 11:25:40,sell,4.35,0,123.70529902126384,5890,156.72568770570453,ADNOCLS
2025-04-14 11:25:45,sell,4.35,0,27.40609357737967,5201,184.1317812830842,ADNOCLS
2025-04-14 11:32:41,sell,4.36,0,221.2073147429279,757,405.3390960260121,ADNOCLS
2025-04-14 11:32:47,sell,4.36,0,2.787490914852377,701,408.12658694086446,ADNOCLS
2025-04-14 11:33:30,buy,4.35,4500,0.0,5201,408.12658694086446,ADNOCLS
2025-04-14 11:40:21,buy,4.35,925,0.0,6126,408.12658694086446,ADNOCLS
2025-04-14 11:51:11,sell,4.37,0,110.48242878976566,1626,518.6090157306301,ADNOCLS
2025-04-14 11:51:51,buy,4.37,1705,0.0,3331,518.6090157306301,ADNOCLS
2025-04-14 11:52:07,buy,4.37,2080,0.0,5411,518.6090157306301,ADNOCLS
2025-04-14 11:52:07,buy,4.37,715,0.0,6126,518.6090157306301,ADNOCLS
2025-04-14 12:03:52,sell,4.38,0,20.645809718693453,4876,539.2548254493236,ADNOCLS
2025-04-14 12:03:52,sell,4.38,0,13.21331821996381,4076,552.4681436692874,ADNOCLS
2025-04-14 12:03:52,sell,4.38,0,20.711876309793272,2822,573.1800199790807,ADNOCLS
2025-04-14 12:03:52,sell,4.38,0,19.753910738845896,1626,592.9339307179266,ADNOCLS
2025-04-14 12:07:32,buy,4.38,4500,0.0,6126,592.9339307179266,ADNOCLS
2025-04-14 12:10:22,sell,4.38,0,9.557008004396828,3946,602.4909387223234,ADNOCLS
2025-04-14 12:10:22,sell,4.38,0,10.170760812018642,1626,612.6616995343421,ADNOCLS
2025-04-14 12:27:37,buy,4.36,453,0.0,2079,612.6616995343421,ADNOCLS
2025-04-14 12:27:37,buy,4.36,2599,0.0,4678,612.6616995343421,ADNOCLS
2025-04-14 12:27:37,buy,4.36,1448,0.0,6126,612.6616995343421,ADNOCLS
2025-04-14 12:27:37,sell,4.36,0,-6.793502372964044,4487,605.868197161378,ADNOCLS
2025-04-14 12:27:37,sell,4.36,0,-8.455610031022971,2447,597.4125871303551,ADNOCLS
2025-04-14 12:27:37,sell,4.38,0,13.0170314532007,1626,610.4296185835558,ADNOCLS
2025-04-14 12:33:05,sell,4.4,0,35.424832004583024,638,645.8544505881388,ADNOCLS
2025-04-14 12:33:05,sell,4.4,640,22.875549411866366,-640,668.7300000000051,ADNOCLS
2025-04-14 12:35:01,buy,4.4,2108,0.0,2108,668.7300000000051,ADNOCLS
2025-04-14 12:35:01,buy,4.4,1752,0.0,3860,668.7300000000051,ADNOCLS
2025-04-14 12:38:23,sell,4.44,640,154.40000000000015,-640,823.1300000000053,ADNOCLS
2025-04-14 12:40:49,buy,4.42,332,12.800000000000296,332,835.9300000000056,ADNOCLS
2025-04-14 12:41:42,buy,4.42,1915,0.0,2247,835.9300000000056,ADNOCLS
2025-04-14 12:41:42,buy,4.42,221,0.0,2468,835.9300000000056,ADNOCLS
2025-04-14 12:41:42,buy,4.42,1392,0.0,3860,835.9300000000056,ADNOCLS
2025-04-14 12:43:29,sell,4.41,0,-7.439999999999841,3116,828.4900000000058,ADNOCLS
2025-04-14 12:43:33,sell,4.42,640,0.0,-640,828.4900000000058,ADNOCLS
2025-04-14 12:53:11,buy,4.41,504,6.399999999999864,504,834.8900000000057,ADNOCLS
