timestamp,side,fill_price,fill_qty,realized_pnl,position,pnl,security
2025-04-14 10:05:00,sell,1.64,39700,0,-39700,0,MULTIPLY
2025-04-14 10:07:41,buy,1.64,0,0,-29700,0,MULTIPLY
2025-04-14 10:07:41,buy,1.64,0,0,0,0,MULTIPLY
2025-04-14 10:21:03,sell,1.65,10000,0,-10000,0,MULTIPLY
2025-04-14 10:21:03,sell,1.65,25000,0,-35000,0,MULTIPLY
2025-04-14 10:21:03,sell,1.65,4700,0,-39700,0,MULTIPLY
2025-04-14 10:22:14,buy,1.65,0,0,0,0,MULTIPLY
2025-04-14 10:48:38,buy,1.64,39700,0,39700,0,MULTIPLY
2025-04-14 11:16:59,sell,1.64,0,0,34700,0,MULTIPLY
2025-04-14 11:16:59,sell,1.64,0,0,8360,0,MULTIPLY
2025-04-14 11:17:02,sell,1.64,0,0,7360,0,MULTIPLY
2025-04-14 11:17:21,sell,1.64,0,0,0,0,MULTIPLY
2025-04-14 11:19:02,buy,1.64,21257,0,21257,0,MULTIPLY
2025-04-14 11:19:39,buy,1.64,2130,0,23387,0,MULTIPLY
2025-04-14 11:20:16,buy,1.64,16313,0,39700,0,MULTIPLY
2025-04-14 11:33:06,sell,1.64,0,0,0,0,MULTIPLY
2025-04-14 11:35:25,buy,1.64,39700,0,39700,0,MULTIPLY
2025-04-14 11:47:43,buy,1.64,39700,0,79400,0,MULTIPLY
2025-04-14 12:24:18,sell,1.64,0,0,74145,0,MULTIPLY
2025-04-14 12:24:18,sell,1.64,0,0,41761,0,MULTIPLY
2025-04-14 12:24:18,sell,1.64,0,0,39700,0,MULTIPLY
2025-04-14 12:37:27,buy,1.64,7263,0,46963,0,MULTIPLY
2025-04-14 12:37:27,buy,1.64,14365,0,61328,0,MULTIPLY
2025-04-14 12:37:27,buy,1.64,18072,0,79400,0,MULTIPLY
2025-04-14 12:55:54,sell,1.64,0,0,67353,0,MULTIPLY
2025-04-14 12:55:54,sell,1.64,0,0,49172,0,MULTIPLY
2025-04-14 12:55:54,sell,1.64,0,0,39700,0,MULTIPLY
2025-04-14 13:02:27,buy,1.64,23689,0,63389,0,MULTIPLY
2025-04-14 13:02:27,buy,1.64,16011,0,79400,0,MULTIPLY
2025-04-14 13:18:49,sell,1.65,0,20,77371,20,MULTIPLY
2025-04-14 13:18:49,sell,1.65,0,335,43915,355,MULTIPLY
2025-04-14 13:18:54,sell,1.65,0,42,39700,397,MULTIPLY
2025-04-14 13:25:38,buy,1.67,23545,0,63245,397,MULTIPLY
2025-04-14 13:25:38,buy,1.67,16155,0,79400,397,MULTIPLY
2025-04-14 13:29:20,sell,1.7,0,1786,39700,2183,MULTIPLY
2025-04-14 13:36:02,buy,1.68,5508,0,45208,2183,MULTIPLY
2025-04-14 13:36:02,buy,1.68,34192,0,79400,2183,MULTIPLY
2025-04-14 13:44:28,sell,1.7,0,91,76589,2275,MULTIPLY
2025-04-14 13:45:27,sell,1.7,0,172,71294,2447,MULTIPLY
2025-04-14 13:45:27,sell,1.7,0,1027,39700,3474,MULTIPLY
2025-04-14 13:46:42,buy,1.7,39700,0,79400,3474,MULTIPLY
2025-04-14 14:00:58,sell,1.71,0,249,69900,3723,MULTIPLY
2025-04-14 14:01:33,buy,1.71,5904,0,75804,3723,MULTIPLY
2025-04-14 14:01:33,buy,1.71,1895,0,77699,3723,MULTIPLY
2025-04-14 14:01:45,buy,1.71,1701,0,79400,3723,MULTIPLY
2025-04-14 14:13:06,sell,1.71,0,917,39700,4641,MULTIPLY
2025-04-14 14:15:17,buy,1.71,39700,0,79400,4641,MULTIPLY
2025-04-14 14:24:57,sell,1.71,0,459,39700,5099,MULTIPLY
2025-04-14 14:25:57,buy,1.71,39700,0,79400,5099,MULTIPLY
2025-04-14 14:55:00,sell,1.7,0,-335,0,4764,MULTIPLY
2025-04-15 10:06:24,sell,1.71,11656,0,-11656,4764,MULTIPLY
2025-04-15 10:06:45,sell,1.71,5000,0,-16656,4764,MULTIPLY
2025-04-15 10:07:23,sell,1.71,3000,0,-19656,4764,MULTIPLY
2025-04-15 10:07:24,sell,1.71,5000,0,-24656,4764,MULTIPLY
2025-04-15 10:08:16,sell,1.71,1000,0,-25656,4764,MULTIPLY
2025-04-15 10:09:03,sell,1.71,1001,0,-26657,4764,MULTIPLY
2025-04-15 10:10:21,sell,1.71,10000,0,-36657,4764,MULTIPLY
2025-04-15 10:11:37,sell,1.71,3043,0,-39700,4764,MULTIPLY
2025-04-15 10:13:46,buy,1.7,0,212,-18525,4976,MULTIPLY
2025-04-15 10:13:50,buy,1.7,0,185,0,5161,MULTIPLY
2025-04-15 10:25:50,sell,1.7,1782,0,-1782,5161,MULTIPLY
2025-04-15 10:25:56,sell,1.7,13218,0,-15000,5161,MULTIPLY
2025-04-15 10:26:44,buy,1.7,24700,0,24700,5161,MULTIPLY
2025-04-15 10:34:47,sell,1.71,0,227,1981,5388,MULTIPLY
2025-04-15 10:38:03,sell,1.7,0,0,0,5388,MULTIPLY
2025-04-15 10:38:24,buy,1.7,3586,0,3586,5388,MULTIPLY
