timestamp,side,fill_price,fill_qty,realized_pnl,position,pnl
2025-04-14 10:00:00,sell,10.38,10,0.0,-10,0.0
2025-04-14 10:00:00,sell,10.38,514,0.0,-524,0.0
2025-04-14 10:00:00,sell,10.38,1000,0.0,-1524,0.0
2025-04-14 10:00:00,sell,10.38,486,0.0,-2010,0.0
2025-04-14 10:00:00,sell,10.38,2153,0.0,-4163,0.0
2025-04-14 10:00:00,sell,10.38,2847,0.0,-7010,0.0
2025-04-14 10:00:55,sell,10.38,401,0.0,-7411,0.0
2025-04-14 10:00:55,sell,10.38,4113,0.0,-11524,0.0
2025-04-14 10:00:55,sell,10.38,3167,0.0,-14691,0.0
2025-04-14 10:00:55,sell,10.38,1028,0.0,-15719,0.0
2025-04-14 14:55:00,buy,10.3,0,1257.520000000029,0,1257.520000000029
2025-04-15 11:24:58,sell,10.26,228,0.0,-456,1257.520000000029
2025-04-15 11:24:58,sell,10.26,228,0.0,-228,1257.520000000029
2025-04-15 11:24:59,sell,10.26,1827,0.0,-2283,1257.520000000029
2025-04-15 11:25:12,sell,10.26,1000,0.0,-3283,1257.520000000029
2025-04-15 11:28:42,sell,10.26,2288,0.0,-5571,1257.520000000029
2025-04-15 11:28:42,sell,10.26,146,0.0,-5717,1257.520000000029
2025-04-15 11:28:42,sell,10.26,849,0.0,-6566,1257.520000000029
2025-04-15 11:28:45,sell,10.26,8151,0.0,-14717,1257.520000000029
2025-04-15 11:28:45,sell,10.26,2197,0.0,-16914,1257.520000000029
2025-04-15 11:28:45,sell,10.26,555,0.0,-17469,1257.520000000029
2025-04-15 11:29:28,sell,10.26,5000,0.0,-22469,1257.520000000029
2025-04-15 12:07:14,sell,10.28,905,0.0,-23374,1257.520000000029
2025-04-15 12:07:39,sell,10.28,3779,0.0,-27161,1257.520000000029
2025-04-15 12:07:39,sell,10.28,8,0.0,-23382,1257.520000000029
2025-04-15 12:12:20,sell,10.28,7966,0.0,-35127,1257.520000000029
2025-04-15 12:12:25,sell,10.28,708,0.0,-35835,1257.520000000029
2025-04-15 12:12:29,sell,10.28,1105,0.0,-36940,1257.520000000029
2025-04-15 12:12:31,sell,10.28,5000,0.0,-41940,1257.520000000029
2025-04-15 12:12:48,sell,10.28,5611,0.0,-47551,1257.520000000029
2025-04-15 12:12:48,sell,10.28,2576,0.0,-50127,1257.520000000029
2025-04-15 12:12:49,sell,10.28,1813,0.0,-51940,1257.520000000029
2025-04-15 12:12:49,sell,10.28,4068,0.0,-56008,1257.520000000029
2025-04-15 12:12:50,sell,10.3,12633,0.0,-74273,1257.520000000029
2025-04-15 12:12:50,sell,10.3,811,0.0,-75084,1257.520000000029
2025-04-15 12:12:50,sell,10.28,5632,0.0,-61640,1257.520000000029
2025-04-15 12:13:00,sell,10.28,723,0.0,-75807,1257.520000000029
2025-04-15 12:13:00,sell,10.28,835,0.0,-76642,1257.520000000029
2025-04-15 12:13:00,sell,10.28,519,0.0,-77161,1257.520000000029
2025-04-15 12:13:29,sell,10.28,4028,0.0,-81189,1257.520000000029
2025-04-15 12:13:41,sell,10.28,207,0.0,-81396,1257.520000000029
2025-04-15 12:14:19,sell,10.28,2305,0.0,-83701,1257.520000000029
2025-04-15 12:14:19,sell,10.28,246,0.0,-83947,1257.520000000029
2025-04-15 12:15:14,sell,10.28,231,0.0,-119173,1257.520000000029
2025-04-15 12:15:14,sell,10.3,8334,0.0,-131396,1257.520000000029
2025-04-15 12:15:14,sell,10.28,1889,0.0,-121062,1257.520000000029
2025-04-15 12:15:14,sell,10.28,10000,0.0,-118942,1257.520000000029
2025-04-15 12:15:14,sell,10.3,2000,0.0,-123062,1257.520000000029
2025-04-15 12:15:14,sell,10.28,290,0.0,-88534,1257.520000000029
2025-04-15 12:15:14,sell,10.28,3779,0.0,-88244,1257.520000000029
2025-04-15 12:15:14,sell,10.28,20408,0.0,-108942,1257.520000000029
2025-04-15 12:15:14,sell,10.28,518,0.0,-84465,1257.520000000029
2025-04-15 12:18:15,sell,10.28,3497,0.0,-134893,1257.520000000029
2025-04-15 12:18:16,sell,10.28,2650,0.0,-137543,1257.520000000029
2025-04-15 12:18:16,sell,10.28,847,0.0,-138390,1257.520000000029
2025-04-15 12:18:22,sell,10.28,458,0.0,-138848,1257.520000000029
2025-04-15 12:28:21,sell,10.32,66,0.0,-138914,1257.520000000029
2025-04-15 12:28:21,sell,10.32,2000,0.0,-140914,1257.520000000029
2025-04-15 12:28:21,sell,10.32,2523,0.0,-143437,1257.520000000029
2025-04-15 14:55:00,buy,10.44,0,-22740.179999999906,0,-21482.659999999876
2025-04-29 10:00:00,buy,11.58,6627,0.0,50000,-21482.659999999876
2025-04-29 10:00:00,buy,11.58,10000,0.0,43373,-21482.659999999876
2025-04-29 10:00:00,buy,11.58,150,0.0,33373,-21482.659999999876
2025-04-29 10:00:00,buy,11.58,450,0.0,33223,-21482.659999999876
2025-04-29 10:00:00,buy,11.58,8000,0.0,32773,-21482.659999999876
2025-04-29 10:00:00,buy,11.58,500,0.0,24773,-21482.659999999876
2025-04-29 10:00:00,buy,11.58,23848,0.0,24273,-21482.659999999876
2025-04-29 10:00:00,buy,11.58,425,0.0,425,-21482.659999999876
2025-04-29 14:55:00,sell,11.9,0,16000.000000000015,0,-5482.659999999862
2025-07-24 10:00:00,buy,15.3,70,0.0,15482,-5482.659999999862
2025-07-24 10:00:00,buy,15.3,89,0.0,15412,-5482.659999999862
2025-07-24 10:00:00,buy,15.3,122,0.0,15323,-5482.659999999862
2025-07-24 10:00:00,buy,15.3,174,0.0,15201,-5482.659999999862
2025-07-24 10:00:00,buy,15.3,436,0.0,15027,-5482.659999999862
2025-07-24 10:00:00,buy,15.3,54,0.0,15536,-5482.659999999862
2025-07-24 10:00:00,buy,15.3,504,0.0,14591,-5482.659999999862
2025-07-24 10:00:00,buy,15.3,770,0.0,14087,-5482.659999999862
2025-07-24 10:00:00,buy,15.3,909,0.0,13317,-5482.659999999862
2025-07-24 10:00:00,buy,15.3,995,0.0,12408,-5482.659999999862
2025-07-24 10:00:00,buy,15.3,97,0.0,11413,-5482.659999999862
2025-07-24 10:00:00,buy,15.3,965,0.0,5478,-5482.659999999862
2025-07-24 10:00:00,buy,15.3,142,0.0,11286,-5482.659999999862
2025-07-24 10:00:00,buy,15.3,30,0.0,11316,-5482.659999999862
2025-07-24 10:00:00,buy,15.3,244,0.0,1286,-5482.659999999862
2025-07-24 10:00:00,buy,15.3,133,0.0,1419,-5482.659999999862
2025-07-24 10:00:00,buy,15.3,1325,0.0,2744,-5482.659999999862
2025-07-24 10:00:00,buy,15.3,1042,0.0,1042,-5482.659999999862
2025-07-24 10:00:00,buy,15.3,58,0.0,5536,-5482.659999999862
2025-07-24 10:00:00,buy,15.3,750,0.0,6286,-5482.659999999862
2025-07-24 10:00:00,buy,15.3,3230,0.0,9516,-5482.659999999862
2025-07-24 10:00:00,buy,15.3,1628,0.0,11144,-5482.659999999862
2025-07-24 10:00:00,buy,15.3,1769,0.0,4513,-5482.659999999862
2025-07-24 14:55:00,sell,15.68,0,5903.679999999957,0,421.020000000095
2025-07-28 10:00:00,buy,16.26,1000,0.0,6088,421.020000000095
2025-07-28 10:00:00,buy,16.26,2249,0.0,2249,421.020000000095
2025-07-28 10:00:00,buy,16.26,539,0.0,2788,421.020000000095
2025-07-28 10:00:00,buy,16.26,300,0.0,3088,421.020000000095
2025-07-28 10:00:00,buy,16.26,648,0.0,3736,421.020000000095
2025-07-28 10:00:00,buy,16.26,323,0.0,4059,421.020000000095
2025-07-28 10:00:00,buy,16.26,1029,0.0,5088,421.020000000095
2025-07-28 14:55:00,sell,16.2,0,-365.28000000001384,0,55.74000000008118
