timestamp,side,price,quantity,realized_pnl,trade_type,vwap_reference,security
2025-04-14 14:55:00,sell,20.15,25587,0.0,auction_entry,20.038532190585258,EMIRATES
2025-04-15 10:00:00,buy,19.95,1000,199.9999999999993,vwap_exit,20.04,EMIRATES
2025-04-15 10:00:00,buy,19.95,1100,219.9999999999992,vwap_exit,20.04,EMIRATES
2025-04-15 10:00:00,buy,19.95,436,87.19999999999969,vwap_exit,20.04,EMIRATES
2025-04-15 10:00:00,buy,19.95,15,2.9999999999999893,vwap_exit,20.04,EMIRATES
2025-04-15 10:00:00,buy,19.95,782,156.39999999999944,vwap_exit,20.04,EMIRATES
2025-04-15 10:00:00,buy,19.95,1218,243.59999999999914,vwap_exit,20.04,EMIRATES
2025-04-15 10:00:00,buy,19.95,1330,265.99999999999903,vwap_exit,20.04,EMIRATES
2025-04-15 10:00:00,buy,19.95,18,3.599999999999987,vwap_exit,20.04,EMIRATES
2025-04-15 10:00:00,buy,19.95,54,10.799999999999962,vwap_exit,20.04,EMIRATES
2025-04-15 10:00:00,buy,19.95,29,5.799999999999979,vwap_exit,20.04,EMIRATES
2025-04-15 10:00:00,buy,19.95,251,50.19999999999982,vwap_exit,20.04,EMIRATES
2025-04-15 10:00:00,buy,19.95,33,6.5999999999999766,vwap_exit,20.04,EMIRATES
2025-04-15 10:00:00,buy,19.95,1800,359.99999999999875,vwap_exit,20.04,EMIRATES
2025-04-15 10:00:00,buy,19.95,122,24.399999999999913,vwap_exit,20.04,EMIRATES
2025-04-15 10:00:00,buy,19.95,340,67.99999999999976,vwap_exit,20.04,EMIRATES
2025-04-15 10:00:00,buy,19.95,210,41.99999999999985,vwap_exit,20.04,EMIRATES
2025-04-15 10:00:00,buy,19.95,250,49.99999999999982,vwap_exit,20.04,EMIRATES
2025-04-15 10:00:00,buy,19.95,232,46.399999999999835,vwap_exit,20.04,EMIRATES
2025-04-15 10:00:01,buy,19.95,2040,407.9999999999985,vwap_exit,20.04,EMIRATES
2025-04-15 10:00:10,buy,20.0,50,7.499999999999929,vwap_exit,20.04,EMIRATES
2025-04-15 10:02:11,buy,20.0,1675,251.2499999999976,vwap_exit,20.04,EMIRATES
2025-04-15 10:02:11,buy,20.0,950,142.49999999999864,vwap_exit,20.04,EMIRATES
2025-04-15 10:02:29,buy,20.0,5000,749.999999999993,vwap_exit,20.04,EMIRATES
2025-04-15 10:02:31,buy,19.95,6652,1330.3999999999953,vwap_exit,20.04,EMIRATES
2025-04-15 14:55:00,sell,19.85,33464,0.0,auction_entry,19.697440712374277,EMIRATES
2025-04-16 10:08:36,buy,19.65,627,125.40000000000178,vwap_exit,19.7,EMIRATES
2025-04-16 10:13:51,buy,19.7,471,70.650000000001,vwap_exit,19.7,EMIRATES
2025-04-16 10:13:51,buy,19.7,1070,160.50000000000227,vwap_exit,19.7,EMIRATES
2025-04-16 10:13:51,buy,19.7,550,82.50000000000117,vwap_exit,19.7,EMIRATES
2025-04-16 10:13:51,buy,19.7,2443,366.4500000000052,vwap_exit,19.7,EMIRATES
2025-04-16 10:13:51,buy,19.7,463,69.45000000000098,vwap_exit,19.7,EMIRATES
2025-04-16 10:13:51,buy,19.7,1665,249.75000000000355,vwap_exit,19.7,EMIRATES
2025-04-16 10:13:51,buy,19.7,1023,153.45000000000218,vwap_exit,19.7,EMIRATES
2025-04-16 10:13:51,buy,19.7,1006,150.90000000000214,vwap_exit,19.7,EMIRATES
2025-04-16 10:13:51,buy,19.7,911,136.65000000000194,vwap_exit,19.7,EMIRATES
2025-04-16 10:13:51,buy,19.7,3376,506.4000000000072,vwap_exit,19.7,EMIRATES
2025-04-16 10:13:51,buy,19.7,6300,945.0000000000134,vwap_exit,19.7,EMIRATES
2025-04-16 10:13:51,buy,19.7,627,94.05000000000133,vwap_exit,19.7,EMIRATES
2025-04-16 10:13:51,buy,19.7,606,90.90000000000128,vwap_exit,19.7,EMIRATES
2025-04-16 10:13:52,buy,19.7,1232,184.80000000000263,vwap_exit,19.7,EMIRATES
2025-04-16 10:13:52,buy,19.7,1152,172.80000000000246,vwap_exit,19.7,EMIRATES
2025-04-16 10:13:52,buy,19.7,441,66.15000000000094,vwap_exit,19.7,EMIRATES
2025-04-16 10:13:52,buy,19.7,527,79.05000000000112,vwap_exit,19.7,EMIRATES
2025-04-16 10:13:52,buy,19.7,538,80.70000000000115,vwap_exit,19.7,EMIRATES
2025-04-16 10:13:52,buy,19.7,599,89.85000000000127,vwap_exit,19.7,EMIRATES
2025-04-16 10:13:55,buy,19.7,89,13.35000000000019,vwap_exit,19.7,EMIRATES
2025-04-16 10:13:55,buy,19.7,514,77.1000000000011,vwap_exit,19.7,EMIRATES
2025-04-16 10:13:55,buy,19.7,518,77.7000000000011,vwap_exit,19.7,EMIRATES
2025-04-16 10:13:55,buy,19.7,545,81.75000000000117,vwap_exit,19.7,EMIRATES
2025-04-16 10:13:55,buy,19.7,6171,925.6500000000132,vwap_exit,19.7,EMIRATES
2025-04-17 14:55:01,buy,19.3,45061,0.0,auction_entry,19.391822338906277,EMIRATES
2025-04-18 10:00:00,sell,19.55,100,25.0,vwap_exit,19.400000000000002,EMIRATES
2025-04-18 10:00:00,sell,19.55,253,63.25,vwap_exit,19.400000000000002,EMIRATES
2025-04-18 10:00:00,sell,19.55,261,65.25,vwap_exit,19.400000000000002,EMIRATES
2025-04-18 10:00:00,sell,19.55,197,49.25,vwap_exit,19.400000000000002,EMIRATES
2025-04-18 10:00:00,sell,19.55,4,1.0,vwap_exit,19.400000000000002,EMIRATES
2025-04-18 10:00:00,sell,19.55,250,62.5,vwap_exit,19.400000000000002,EMIRATES
2025-04-18 10:00:00,sell,19.55,99,24.75,vwap_exit,19.400000000000002,EMIRATES
2025-04-18 10:04:46,sell,19.5,100,19.99999999999993,vwap_exit,19.400000000000002,EMIRATES
2025-04-18 10:11:07,sell,19.45,50,7.499999999999929,vwap_exit,19.400000000000002,EMIRATES
2025-04-18 10:58:20,sell,19.45,258,38.69999999999963,vwap_exit,19.400000000000002,EMIRATES
2025-04-18 11:09:50,sell,19.45,854,128.09999999999877,vwap_exit,19.400000000000002,EMIRATES
2025-04-18 11:12:37,sell,19.45,2627,394.04999999999626,vwap_exit,19.400000000000002,EMIRATES
2025-04-18 11:21:15,sell,19.45,853,127.9499999999988,vwap_exit,19.400000000000002,EMIRATES
2025-04-18 11:32:24,sell,19.45,3218,482.69999999999544,vwap_exit,19.400000000000002,EMIRATES
2025-04-18 11:38:17,sell,19.45,406,60.89999999999942,vwap_exit,19.400000000000002,EMIRATES
2025-04-18 11:38:17,sell,19.45,300,44.999999999999574,vwap_exit,19.400000000000002,EMIRATES
2025-04-18 11:38:17,sell,19.45,1380,206.99999999999804,vwap_exit,19.400000000000002,EMIRATES
2025-04-18 11:38:17,sell,19.45,1369,205.34999999999806,vwap_exit,19.400000000000002,EMIRATES
2025-04-18 11:38:17,sell,19.45,7190,1078.4999999999898,vwap_exit,19.400000000000002,EMIRATES
2025-04-18 11:38:17,sell,19.45,222,33.299999999999685,vwap_exit,19.400000000000002,EMIRATES
2025-04-18 11:38:17,sell,19.45,1422,213.29999999999797,vwap_exit,19.400000000000002,EMIRATES
2025-04-18 11:38:26,sell,19.45,100,14.999999999999858,vwap_exit,19.400000000000002,EMIRATES
2025-04-18 11:39:25,sell,19.45,397,59.549999999999436,vwap_exit,19.400000000000002,EMIRATES
2025-04-18 11:39:25,sell,19.45,3903,585.4499999999945,vwap_exit,19.400000000000002,EMIRATES
2025-04-18 11:44:25,sell,19.45,2819,422.849999999996,vwap_exit,19.400000000000002,EMIRATES
2025-04-18 13:14:51,sell,19.45,179,26.849999999999746,vwap_exit,19.400000000000002,EMIRATES
2025-04-18 13:14:56,sell,19.45,926,138.89999999999867,vwap_exit,19.400000000000002,EMIRATES
2025-04-18 13:15:01,sell,19.45,3273,490.9499999999953,vwap_exit,19.400000000000002,EMIRATES
2025-04-18 13:25:33,sell,19.45,97,14.549999999999862,vwap_exit,19.400000000000002,EMIRATES
2025-04-18 13:28:15,sell,19.45,2836,425.399999999996,vwap_exit,19.400000000000002,EMIRATES
2025-04-18 13:29:11,sell,19.45,254,38.09999999999964,vwap_exit,19.400000000000002,EMIRATES
2025-04-18 13:29:11,sell,19.45,346,51.89999999999951,vwap_exit,19.400000000000002,EMIRATES
2025-04-18 13:33:53,sell,19.45,910,136.4999999999987,vwap_exit,19.400000000000002,EMIRATES
2025-04-18 13:36:31,sell,19.45,182,27.29999999999974,vwap_exit,19.400000000000002,EMIRATES
2025-04-18 13:38:14,sell,19.45,2841,426.14999999999594,vwap_exit,19.400000000000002,EMIRATES
2025-04-18 13:46:01,sell,19.45,721,108.14999999999898,vwap_exit,19.400000000000002,EMIRATES
2025-04-18 13:46:01,sell,19.45,350,52.4999999999995,vwap_exit,19.400000000000002,EMIRATES
2025-04-18 13:46:01,sell,19.45,292,43.799999999999585,vwap_exit,19.400000000000002,EMIRATES
2025-04-18 13:46:01,sell,19.45,1482,222.2999999999979,vwap_exit,19.400000000000002,EMIRATES
2025-04-18 13:51:16,sell,19.45,911,136.6499999999987,vwap_exit,19.400000000000002,EMIRATES
2025-04-18 13:51:59,sell,19.45,160,23.999999999999773,vwap_exit,19.400000000000002,EMIRATES
2025-04-18 13:52:41,sell,19.45,669,100.34999999999906,vwap_exit,19.400000000000002,EMIRATES
2025-04-23 14:55:00,sell,20.4,49586,0.0,auction_entry,20.167060989622446,EMIRATES
2025-04-24 11:47:03,buy,20.85,49586,-22313.700000000143,stop_loss,20.4,EMIRATES
2025-04-25 14:55:01,buy,20.15,49004,0.0,auction_entry,20.406613891462403,EMIRATES
