timestamp,side,fill_price,fill_qty,realized_pnl,position,pnl
2025-04-14 10:00:00,sell,16.24,964,0.0,-964,0.0
2025-04-14 10:00:00,sell,16.24,936,0.0,-1900,0.0
2025-04-14 10:05:37,sell,16.28,1900,0.0,-3800,0.0
2025-04-14 10:08:53,buy,16.34,1900,-151.99999999999676,-1900,-151.99999999999676
2025-04-14 10:09:17,sell,16.34,1900,0.0,-3800,-151.99999999999676
2025-04-14 10:10:05,buy,16.34,1900,-75.99999999999838,-1900,-227.99999999999514
2025-04-14 10:13:07,sell,16.34,550,0.0,-2450,-227.99999999999514
2025-04-14 10:13:07,sell,16.34,1350,0.0,-3800,-227.99999999999514
2025-04-14 10:13:42,buy,16.34,1900,-37.99999999999919,-1900,-265.9999999999943
2025-04-14 10:13:45,sell,16.36,1900,0.0,-3800,-265.9999999999943
2025-04-14 10:14:51,buy,16.38,1336,-53.43999999999886,-2464,-319.4399999999932
2025-04-14 10:14:51,buy,16.38,564,-22.55999999999952,-1900,-341.9999999999927
2025-04-14 10:15:17,sell,16.36,210,0.0,-2110,-341.9999999999927
2025-04-14 10:15:24,buy,16.36,1900,-34.218009478674816,-210,-376.21800947866757
2025-04-14 10:16:46,buy,16.36,1900,-3.7819905213272165,1690,-379.99999999999477
2025-04-14 10:18:10,buy,16.32,1900,0.0,3590,-379.99999999999477
2025-04-14 10:20:33,buy,16.22,210,0.0,3800,-379.99999999999477
2025-04-14 10:30:50,sell,16.32,1900,-23.299999999992238,1900,-403.299999999987
2025-04-14 10:37:02,buy,16.28,138,0.0,2038,-403.299999999987
2025-04-14 10:39:55,sell,16.28,1539,-74.98660451422155,499,-478.28660451420853
2025-04-14 10:39:55,sell,16.28,361,-17.589450441607525,138,-495.8760549558161
2025-04-14 10:42:10,sell,16.28,1900,-6.723945044160217,-1762,-502.59999999997626
2025-04-14 10:43:09,buy,16.26,1900,35.23999999999925,138,-467.359999999977
2025-04-14 10:46:32,sell,16.28,1900,2.759999999999941,-1762,-464.59999999997706
2025-04-14 10:59:29,buy,16.26,1900,35.23999999999925,138,-429.3599999999778
2025-04-14 11:16:30,buy,16.24,1414,0.0,1552,-429.3599999999778
2025-04-14 11:16:30,buy,16.24,486,0.0,2038,-429.3599999999778
2025-04-14 11:16:35,sell,16.24,508,-0.6879685966655558,1530,-430.04796859664333
2025-04-14 11:16:44,sell,16.24,274,-0.37106967615425646,1256,-430.4190382727976
2025-04-14 11:16:44,sell,16.24,1118,-1.5140726202206523,138,-431.93311089301824
2025-04-14 11:16:54,sell,16.24,1367,-0.18688910696820216,-1229,-432.1199999999864
2025-04-14 11:16:55,sell,16.24,533,0.0,-1762,-432.1199999999864
2025-04-14 11:20:24,sell,16.26,15,0.0,-1777,-432.1199999999864
2025-04-14 11:22:20,sell,16.26,259,0.0,-2036,-432.1199999999864
2025-04-14 11:22:20,sell,16.26,1286,0.0,-3322,-432.1199999999864
2025-04-14 11:23:25,sell,16.26,478,0.0,-3800,-432.1199999999864
2025-04-14 11:38:29,buy,16.3,1900,-93.61999999999924,-1900,-525.7399999999857
2025-04-14 11:41:17,buy,16.28,1900,-55.62000000000005,0,-581.3599999999857
2025-04-14 11:51:11,sell,16.28,27,0.0,-27,-581.3599999999857
2025-04-14 11:51:11,sell,16.28,276,0.0,-303,-581.3599999999857
2025-04-14 11:51:11,sell,16.28,1131,0.0,-1434,-581.3599999999857
2025-04-14 11:51:37,sell,16.28,58,0.0,-1492,-581.3599999999857
2025-04-14 11:51:37,sell,16.28,28,0.0,-1520,-581.3599999999857
2025-04-14 11:51:37,sell,16.28,1587,0.0,-3107,-581.3599999999857
2025-04-14 11:51:42,sell,16.28,227,0.0,-3334,-581.3599999999857
2025-04-14 11:55:16,sell,16.28,466,0.0,-3800,-581.3599999999857
2025-04-14 11:57:20,buy,16.28,1900,0.0,-1900,-581.3599999999857
2025-04-14 12:06:37,sell,16.3,30,0.0,-1930,-581.3599999999857
2025-04-14 12:06:37,sell,16.3,30,0.0,-1960,-581.3599999999857
2025-04-14 12:06:37,sell,16.3,30,0.0,-1990,-581.3599999999857
2025-04-14 12:06:37,sell,16.3,1810,0.0,-3800,-581.3599999999857
2025-04-14 12:27:07,buy,16.34,1634,-81.70000000000115,-2166,-663.0599999999869
2025-04-14 12:27:07,buy,16.34,266,-13.300000000000189,-1900,-676.359999999987
2025-04-14 12:39:58,sell,16.3,89,0.0,-1989,-676.359999999987
2025-04-14 12:39:58,sell,16.3,1472,0.0,-3461,-676.359999999987
2025-04-14 12:39:58,sell,16.3,29,0.0,-3490,-676.359999999987
2025-04-14 12:39:58,sell,16.3,310,0.0,-3800,-676.359999999987
2025-04-14 12:41:50,buy,16.3,1332,-6.660000000003407,-2468,-683.0199999999904
2025-04-14 12:41:50,buy,16.3,568,-2.840000000001453,-1900,-685.8599999999919
2025-04-14 12:54:57,sell,16.3,30,0.0,-1930,-685.8599999999919
2025-04-14 12:54:57,sell,16.3,822,0.0,-2752,-685.8599999999919
2025-04-14 12:55:12,sell,16.3,1048,0.0,-3800,-685.8599999999919
2025-04-14 13:17:24,buy,16.26,1900,71.24999999999595,-1900,-614.609999999996
2025-04-14 13:25:26,buy,16.28,1378,24.11499999999765,-522,-590.4949999999984
2025-04-14 13:25:26,buy,16.28,522,9.13499999999911,0,-581.3599999999993
2025-04-14 13:29:14,buy,16.28,1900,0.0,1900,-581.3599999999993
2025-04-14 13:39:31,sell,16.3,30,0.5999999999999872,1870,-580.7599999999993
2025-04-14 13:39:31,sell,16.3,30,0.5999999999999872,1840,-580.1599999999993
2025-04-14 13:39:31,sell,16.3,803,16.059999999999658,1037,-564.0999999999997
2025-04-14 13:39:31,sell,16.3,1037,20.739999999999558,0,-543.3600000000001
2025-04-14 13:41:35,buy,16.36,1331,0.0,1331,-543.3600000000001
2025-04-14 13:41:35,buy,16.36,569,0.0,1900,-543.3600000000001
2025-04-14 13:43:11,buy,16.36,1900,0.0,3800,-543.3600000000001
2025-04-14 13:44:01,sell,16.36,53,0.0,3747,-543.3600000000001
2025-04-14 13:44:30,buy,16.36,53,0.0,3800,-543.3600000000001
2025-04-14 13:45:02,sell,16.36,1077,0.0,2723,-543.3600000000001
2025-04-14 13:45:02,sell,16.36,823,0.0,1900,-543.3600000000001
2025-04-14 13:46:52,buy,16.38,1900,0.0,3800,-543.3600000000001
2025-04-14 13:46:58,sell,16.38,56,0.5599999999998886,3744,-542.8000000000002
2025-04-14 13:46:58,sell,16.38,239,2.3899999999995245,3505,-540.4100000000007
2025-04-14 13:46:59,sell,16.38,1605,16.049999999996807,1900,-524.3600000000039
2025-04-14 13:49:06,buy,16.38,1606,0.0,3506,-524.3600000000039
2025-04-14 13:49:06,buy,16.38,294,0.0,3800,-524.3600000000039
2025-04-14 13:50:12,sell,16.4,1250,31.249999999993783,2550,-493.1100000000101
2025-04-14 13:50:12,sell,16.4,59,1.4749999999997065,2491,-491.6350000000104
2025-04-14 13:50:24,buy,16.4,1309,0.0,3800,-491.6350000000104
2025-04-14 13:55:14,sell,16.38,941,-3.398743421054256,2859,-495.0337434210646
2025-04-14 13:55:15,sell,16.38,959,-3.463756578949024,1900,-498.49750000001364
2025-04-14 14:03:18,buy,16.38,1719,0.0,3619,-498.49750000001364
2025-04-14 14:03:18,buy,16.38,181,0.0,3800,-498.49750000001364
2025-04-14 14:08:09,sell,16.36,101,-2.2023980263158336,3699,-500.6998980263295
2025-04-14 14:08:09,sell,16.36,803,-17.51015460526351,2896,-518.210052631593
2025-04-14 14:08:09,sell,16.36,996,-21.718697368421488,1900,-539.9287500000146
2025-04-14 14:09:27,buy,16.36,1649,0.0,3549,-539.9287500000146
2025-04-14 14:09:27,buy,16.36,156,0.0,3705,-539.9287500000146
2025-04-14 14:09:27,buy,16.36,95,0.0,3800,-539.9287500000146
2025-04-14 14:10:40,sell,16.36,11,-0.11993256578947609,3789,-540.048682565804
2025-04-14 14:11:33,buy,16.36,11,0.0,3800,-540.048682565804
2025-04-14 14:22:05,sell,16.32,567,-28.84408341715644,3233,-568.8927659829604
2025-04-14 14:22:05,sell,16.32,484,-24.621757273198796,2749,-593.5145232561592
2025-04-14 14:26:15,sell,16.34,1055,-32.569326287654846,1694,-626.083849543814
2025-04-14 14:27:44,buy,16.34,403,0.0,2097,-626.083849543814
2025-04-14 14:27:44,buy,16.34,1342,0.0,3439,-626.083849543814
2025-04-14 14:27:44,buy,16.34,155,0.0,3594,-626.083849543814
2025-04-14 14:29:02,buy,16.32,206,0.0,3800,-626.083849543814
2025-04-14 14:33:15,sell,16.32,657,-21.469402855187905,3143,-647.553252399002
2025-04-14 14:33:15,sell,16.32,373,-12.188869505304549,2770,-659.7421219043065
2025-04-14 14:33:15,sell,16.32,870,-28.429802867600422,1900,-688.1719247719069
2025-04-14 14:37:20,buy,16.32,1900,0.0,3800,-688.1719247719069
2025-04-14 14:39:21,sell,16.32,686,-11.208531475386074,3114,-699.380456247293
2025-04-14 14:39:21,sell,16.32,481,-7.859043206502481,2633,-707.2394994537955
2025-04-14 14:40:31,sell,16.32,505,-8.25117841846934,2128,-715.4906778722648
2025-04-14 14:40:32,sell,16.32,270,-4.411521134627172,1858,-719.9021990068919
2025-04-14 14:40:32,sell,16.32,1125,-18.38133806094655,733,-738.2835370678384
2025-04-14 14:43:41,buy,16.32,1088,0.0,1821,-738.2835370678384
2025-04-14 14:43:41,buy,16.32,59,0.0,1880,-738.2835370678384
2025-04-14 14:43:41,buy,16.32,104,0.0,1984,-738.2835370678384
2025-04-14 14:43:41,buy,16.32,243,0.0,2227,-738.2835370678384
2025-04-14 14:43:41,buy,16.32,324,0.0,2551,-738.2835370678384
2025-04-14 14:43:41,buy,16.32,82,0.0,2633,-738.2835370678384
2025-04-14 14:55:00,sell,16.26,2633,-169.95646293215106,0,-908.2399999999895
2025-04-15 10:01:43,buy,16.36,1082,0.0,1082,-908.2399999999895
2025-04-15 10:01:43,buy,16.36,818,0.0,1900,-908.2399999999895
2025-04-15 10:13:45,sell,16.34,84,-1.6799999999999642,1816,-909.9199999999895
2025-04-15 10:13:45,sell,16.34,264,-5.2799999999998875,1552,-915.1999999999894
2025-04-15 10:13:45,sell,16.34,1441,-28.819999999999386,111,-944.0199999999887
2025-04-15 10:14:08,sell,16.38,1900,2.2199999999999527,-1789,-941.7999999999888
2025-04-15 10:14:09,buy,16.38,1169,0.0,-620,-941.7999999999888
2025-04-15 10:14:09,buy,16.38,113,0.0,-507,-941.7999999999888
2025-04-15 10:14:10,buy,16.38,618,0.0,111,-941.7999999999888
2025-04-15 10:16:03,sell,16.38,1590,0.0,-1479,-941.7999999999888
2025-04-15 10:16:36,sell,16.38,1900,0.0,-3379,-941.7999999999888
2025-04-15 10:16:37,buy,16.38,1340,-4.760636329592671e-12,-2039,-941.7999999999936
