timestamp,side,price,quantity,realized_pnl,trade_type,vwap_reference,security
2025-04-17 14:55:00,sell,7.98,174507,0.0,auction_entry,7.908493938486453,ALDAR
2025-04-18 11:16:35,buy,7.91,10000,700.0000000000028,vwap_exit,7.91,ALDAR
2025-04-18 11:16:35,buy,7.91,230,16.100000000000065,vwap_exit,7.91,ALDAR
2025-04-18 11:16:35,buy,7.91,445,31.150000000000126,vwap_exit,7.91,ALDAR
2025-04-18 11:16:41,buy,7.9,650,52.00000000000004,vwap_exit,7.91,ALDAR
2025-04-18 11:16:41,buy,7.9,20,1.6000000000000014,vwap_exit,7.91,ALDAR
2025-04-18 11:16:41,buy,7.9,684,54.72000000000005,vwap_exit,7.91,ALDAR
2025-04-18 11:16:41,buy,7.9,1191,95.28000000000009,vwap_exit,7.91,ALDAR
2025-04-18 11:17:15,buy,7.91,6610,462.70000000000186,vwap_exit,7.91,ALDAR
2025-04-18 11:17:15,buy,7.91,209,14.63000000000006,vwap_exit,7.91,ALDAR
2025-04-18 11:17:15,buy,7.91,7496,524.7200000000021,vwap_exit,7.91,ALDAR
2025-04-18 11:17:15,buy,7.91,206,14.420000000000059,vwap_exit,7.91,ALDAR
2025-04-18 11:17:15,buy,7.91,106,7.42000000000003,vwap_exit,7.91,ALDAR
2025-04-18 14:55:00,buy,8.1,146660,-17599.199999999884,eod_flatten,7.91,ALDAR
2025-04-25 14:55:00,buy,8.2,120733,0.0,auction_entry,8.261722898507411,ALDAR
2025-04-28 10:02:39,sell,8.26,224,13.440000000000111,vwap_exit,8.26,ALDAR
2025-04-28 10:02:49,sell,8.26,1000,60.0000000000005,vwap_exit,8.26,ALDAR
2025-04-28 10:02:54,sell,8.26,558,33.480000000000274,vwap_exit,8.26,ALDAR
2025-04-28 10:03:52,sell,8.3,19917,1991.7000000000282,vwap_exit,8.26,ALDAR
2025-04-28 10:03:52,sell,8.28,17794,1423.5200000000013,vwap_exit,8.26,ALDAR
2025-04-28 10:03:52,sell,8.29,5000,449.9999999999993,vwap_exit,8.26,ALDAR
2025-04-28 10:03:52,sell,8.28,10000,800.0000000000007,vwap_exit,8.26,ALDAR
2025-04-28 10:03:52,sell,8.28,4847,387.76000000000033,vwap_exit,8.26,ALDAR
2025-04-28 10:03:52,sell,8.3,5000,500.0000000000071,vwap_exit,8.26,ALDAR
2025-04-28 10:03:52,sell,8.3,5000,500.0000000000071,vwap_exit,8.26,ALDAR
2025-04-28 10:03:52,sell,8.3,5000,500.0000000000071,vwap_exit,8.26,ALDAR
2025-04-28 10:03:52,sell,8.27,15000,1050.0000000000043,vwap_exit,8.26,ALDAR
2025-04-28 10:03:52,sell,8.27,5000,350.0000000000014,vwap_exit,8.26,ALDAR
2025-04-28 10:03:52,sell,8.26,5442,326.5200000000027,vwap_exit,8.26,ALDAR
2025-04-28 10:03:52,sell,8.3,2000,200.00000000000284,vwap_exit,8.26,ALDAR
2025-04-28 10:03:54,sell,8.26,1450,87.00000000000072,vwap_exit,8.26,ALDAR
2025-04-28 10:03:54,sell,8.26,2687,161.22000000000133,vwap_exit,8.26,ALDAR
2025-04-28 10:04:21,sell,8.26,3894,233.64000000000195,vwap_exit,8.26,ALDAR
2025-04-28 10:06:32,sell,8.28,1445,115.60000000000011,vwap_exit,8.26,ALDAR
2025-04-28 10:06:32,sell,8.28,1192,95.36000000000008,vwap_exit,8.26,ALDAR
2025-04-28 10:07:32,sell,8.27,484,33.88000000000014,vwap_exit,8.26,ALDAR
2025-04-28 10:07:32,sell,8.27,493,34.51000000000014,vwap_exit,8.26,ALDAR
2025-04-28 10:07:32,sell,8.27,1000,70.00000000000028,vwap_exit,8.26,ALDAR
2025-04-28 10:08:27,sell,8.27,1249,87.43000000000035,vwap_exit,8.26,ALDAR
2025-04-28 10:08:27,sell,8.27,23,1.6100000000000065,vwap_exit,8.26,ALDAR
2025-04-28 10:08:27,sell,8.27,3124,218.6800000000009,vwap_exit,8.26,ALDAR
2025-04-28 10:08:32,sell,8.27,1910,133.70000000000056,vwap_exit,8.26,ALDAR
2025-04-29 14:55:00,buy,8.4,117186,0.0,auction_entry,8.450098533578192,ALDAR
2025-04-30 14:55:00,sell,8.26,117186,-16406.040000000066,eod_flatten,8.45,ALDAR
2025-05-01 14:55:00,sell,8.27,129673,0.0,auction_entry,8.186422154485896,ALDAR
2025-05-02 14:55:00,buy,8.24,129673,3890.1899999999173,eod_flatten,8.19,ALDAR
2025-05-09 14:55:00,buy,8.35,118999,0.0,auction_entry,8.405979398791748,ALDAR
2025-05-12 10:01:22,sell,8.41,1198,71.88000000000059,vwap_exit,8.41,ALDAR
2025-05-12 10:01:22,sell,8.41,3463,207.78000000000173,vwap_exit,8.41,ALDAR
2025-05-12 10:01:22,sell,8.41,204,12.240000000000101,vwap_exit,8.41,ALDAR
2025-05-12 10:01:25,sell,8.41,3216,192.9600000000016,vwap_exit,8.41,ALDAR
2025-05-12 10:01:25,sell,8.41,4907,294.42000000000246,vwap_exit,8.41,ALDAR
2025-05-12 10:01:25,sell,8.41,10000,600.000000000005,vwap_exit,8.41,ALDAR
2025-05-12 10:01:25,sell,8.41,3275,196.50000000000162,vwap_exit,8.41,ALDAR
2025-05-12 10:01:28,sell,8.43,4614,369.12000000000035,vwap_exit,8.41,ALDAR
2025-05-12 10:01:28,sell,8.42,18000,1260.000000000005,vwap_exit,8.41,ALDAR
2025-05-12 10:01:28,sell,8.42,5000,350.0000000000014,vwap_exit,8.41,ALDAR
2025-05-12 10:01:28,sell,8.42,5000,350.0000000000014,vwap_exit,8.41,ALDAR
2025-05-12 10:01:34,sell,8.42,3000,210.00000000000085,vwap_exit,8.41,ALDAR
2025-05-12 10:01:34,sell,8.42,2000,140.00000000000057,vwap_exit,8.41,ALDAR
2025-05-12 10:01:39,sell,8.43,386,30.880000000000027,vwap_exit,8.41,ALDAR
2025-05-12 10:01:39,sell,8.43,18829,1506.3200000000013,vwap_exit,8.41,ALDAR
2025-05-12 10:01:40,sell,8.42,4636,324.52000000000135,vwap_exit,8.41,ALDAR
2025-05-12 10:01:40,sell,8.42,4636,324.52000000000135,vwap_exit,8.41,ALDAR
