timestamp,side,price,quantity,realized_pnl,trade_type,vwap_reference,security
2025-04-14 14:55:00,buy,1.7,125669,0.0,auction_entry,1.7164987140612686,MULTIPLY
2025-04-15 10:00:25,sell,1.72,25000,500.00000000000045,vwap_exit,1.72,MULTIPLY
2025-04-15 10:00:25,sell,1.72,4735,94.70000000000009,vwap_exit,1.72,MULTIPLY
2025-04-15 10:00:35,sell,1.72,20265,405.30000000000035,vwap_exit,1.72,MULTIPLY
2025-04-15 10:00:35,sell,1.72,29735,594.7000000000005,vwap_exit,1.72,MULTIPLY
2025-04-15 10:00:48,sell,1.72,302,6.040000000000005,vwap_exit,1.72,MULTIPLY
2025-04-15 10:00:50,sell,1.72,1000,20.000000000000018,vwap_exit,1.72,MULTIPLY
2025-04-15 10:00:50,sell,1.72,25000,500.00000000000045,vwap_exit,1.72,MULTIPLY
2025-04-15 10:00:50,sell,1.72,19632,392.6400000000003,vwap_exit,1.72,MULTIPLY
2025-04-17 14:55:00,buy,1.65,53796,0.0,auction_entry,1.6569080733909838,MULTIPLY
2025-04-18 14:55:00,sell,1.66,53796,537.9600000000005,eod_flatten,1.6600000000000001,MULTIPLY
2025-04-25 14:55:00,buy,2.11,95073,0.0,auction_entry,2.1179146942457425,MULTIPLY
2025-04-28 10:00:12,sell,2.12,95073,950.730000000022,vwap_exit,2.12,MULTIPLY
2025-04-28 14:55:00,buy,2.18,94649,0.0,auction_entry,2.1920801135479735,MULTIPLY
2025-04-29 10:00:52,sell,2.19,38787,387.8699999999917,vwap_exit,2.19,MULTIPLY
2025-04-29 10:00:52,sell,2.19,1150,11.499999999999755,vwap_exit,2.19,MULTIPLY
2025-04-29 10:01:36,sell,2.19,6300,62.99999999999866,vwap_exit,2.19,MULTIPLY
2025-04-29 10:01:42,sell,2.2,13618,272.36000000000024,vwap_exit,2.19,MULTIPLY
2025-04-29 10:01:42,sell,2.19,4913,49.12999999999895,vwap_exit,2.19,MULTIPLY
2025-04-29 10:01:42,sell,2.19,25005,250.04999999999467,vwap_exit,2.19,MULTIPLY
2025-04-29 10:01:42,sell,2.19,4876,48.75999999999896,vwap_exit,2.19,MULTIPLY
2025-05-06 14:55:00,buy,2.19,176119,0.0,auction_entry,2.1974402898538887,MULTIPLY
2025-05-07 11:01:38,sell,2.14,176119,-8805.949999999968,stop_loss,2.19,MULTIPLY
2025-05-13 14:55:00,sell,2.22,70742,0.0,auction_entry,2.213202432094947,MULTIPLY
2025-05-14 10:02:03,buy,2.21,25000,250.00000000000577,vwap_exit,2.21,MULTIPLY
2025-05-14 10:02:04,buy,2.21,25000,250.00000000000577,vwap_exit,2.21,MULTIPLY
2025-05-14 10:02:04,buy,2.21,20742,207.4200000000048,vwap_exit,2.21,MULTIPLY
2025-05-16 14:55:00,buy,2.18,40132,0.0,auction_entry,2.1887748827438314,MULTIPLY
2025-05-19 10:21:54,sell,2.19,940,9.3999999999998,vwap_exit,2.19,MULTIPLY
2025-05-19 10:25:16,sell,2.19,5000,49.999999999998934,vwap_exit,2.19,MULTIPLY
2025-05-19 10:27:42,sell,2.19,1000,9.999999999999787,vwap_exit,2.19,MULTIPLY
2025-05-19 10:28:26,sell,2.19,2500,24.999999999999467,vwap_exit,2.19,MULTIPLY
2025-05-19 10:28:26,sell,2.19,3061,30.609999999999346,vwap_exit,2.19,MULTIPLY
2025-05-19 10:28:26,sell,2.19,3617,36.16999999999923,vwap_exit,2.19,MULTIPLY
2025-05-19 10:31:06,sell,2.19,24014,240.13999999999487,vwap_exit,2.19,MULTIPLY
2025-05-21 14:55:00,buy,2.14,64154,0.0,auction_entry,2.1503476153811314,MULTIPLY
2025-05-22 11:19:30,sell,2.15,150,1.499999999999968,vwap_exit,2.15,MULTIPLY
2025-05-22 11:19:30,sell,2.15,4450,44.49999999999905,vwap_exit,2.15,MULTIPLY
2025-05-22 11:19:46,sell,2.15,5550,55.49999999999882,vwap_exit,2.15,MULTIPLY
2025-05-22 11:19:46,sell,2.15,1001,10.009999999999787,vwap_exit,2.15,MULTIPLY
2025-05-22 11:19:46,sell,2.15,5000,49.999999999998934,vwap_exit,2.15,MULTIPLY
2025-05-22 11:19:46,sell,2.15,13449,134.48999999999714,vwap_exit,2.15,MULTIPLY
2025-05-22 11:20:18,sell,2.15,1000,9.999999999999787,vwap_exit,2.15,MULTIPLY
2025-05-22 11:20:27,sell,2.15,33554,335.53999999999286,vwap_exit,2.15,MULTIPLY
2025-05-22 14:55:00,sell,2.14,41280,0.0,auction_entry,2.1300668967950007,MULTIPLY
2025-05-23 14:55:00,buy,2.15,41280,-412.7999999999912,eod_flatten,2.13,MULTIPLY
2025-05-28 14:55:00,buy,2.35,96889,0.0,auction_entry,2.357781812436089,MULTIPLY
2025-05-29 10:00:00,sell,2.36,40000,399.9999999999915,vwap_exit,2.36,MULTIPLY
2025-05-29 10:00:00,sell,2.36,1148,11.479999999999755,vwap_exit,2.36,MULTIPLY
2025-05-29 10:00:00,sell,2.36,1026,10.259999999999781,vwap_exit,2.36,MULTIPLY
2025-05-29 10:00:00,sell,2.36,364,3.6399999999999224,vwap_exit,2.36,MULTIPLY
